SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
11001,-0.08338160893905101,0.12264559068812027,0.03922071315328133,0.16247639342782375,-0.01005033585350145,0.09387940968211196
11002,-0.07257069283483537,0.10387701798022418,-0.16251892949777494,0.1078107620751056,-0.15082288973458366,0.08705383521977725
11003,0.03922071315328133,0.2229660540015767,-0.13926206733350766,0.2535390365333283,-0.040821994520255166,0.19612841781139387
11004,-0.19845093872383832,0.11633150049254222,-0.05129329438755058,0.10627400163123228,-0.12783337150988489,0.0997408265222958
11005,0.0769610411361284,0.19087478480820833,-0.12783337150988489,0.20686995311641043,-0.01005033585350145,0.19117012726602586
11006,0.09531017980432493,0.13027892439226754,-0.15082288973458366,0.13019535972389107,-0.020202707317519466,0.11176202350136971
11007,0.02955880224154443,0.16021984803496553,-0.11653381625595151,0.1482077160098926,-0.06187540371808753,0.1371885577053131
11008,-0.07257069283483537,0.18252532401453972,0,0.1753008695867739,-0.01005033585350145,0.1506271826975326
11009,0.08617769624105241,0.15948899169199762,-0.030459207484708574,0.16103987230529135,0.06765864847381486,0.1260980057990912
11010,-0.07257069283483537,0.1708851822971053,-0.06187540371808753,0.16148858269983077,-0.06187540371808753,0.14948322687830315
11011,-0.19845093872383832,0.11633150049254222,-0.12783337150988489,0.1044869452275578,-0.21072103131565253,0.10238300788885259
11012,-0.21072103131565253,0.1788178437198016,-0.01005033585350145,0.16200767122523582,-0.10536051565782628,0.13820150721193858
11013,0.01980262729617973,0.186459068109421,-0.030459207484708574,0.17242036083299456,0,0.15687994885100037
11014,-0.2876820724517809,0.23979777002333444,0.131028262406404,0.21574329123471106,-0.08338160893905101,0.18031058477148532
11015,-0.020202707317519466,0.14022700290362256,-0.030459207484708574,0.13345455533066083,-0.01005033585350145,0.1230418657229021
11016,-0.05129329438755058,0.18304999700791394,-0.08338160893905101,0.18031058477148532,-0.08338160893905101,0.1604557805624682
11017,0.22314355131420976,0.15687994885100032,0.19885085874516517,0.1752415469796921,0.25464221837358075,0.12557809670352468
11018,0.16551443847757333,0.1489338819190317,0.131028262406404,0.16328946783357792,0.1823215567939546,0.12395213194407628
11019,0.26236426446749106,0.1716695084802107,-0.01005033585350145,0.19820753651721762,0.16551443847757333,0.1424343789713635
11020,0.10436001532424286,0.13983490836530726,0.0769610411361284,0.13964072983522496,0.14842000511827322,0.1138487506705152
11021,0.009950330853168092,0.20518332651717597,0.01980262729617973,0.19676657184284932,-0.01005033585350145,0.16945603827684422
11022,0.009950330853168092,0.18449654366291576,0,0.1680121158890818,0.009950330853168092,0.1592516164877271
11023,0.36464311358790924,0.2092265581451321,-0.01005033585350145,0.22542487361175476,0.2468600779315258,0.17394213620948634
11024,0.0769610411361284,0.1360350322724227,0.06765864847381486,0.13349239727999257,0.08617769624105241,0.1203601035347249
11025,0.3074846997479607,0.13443614634580464,0.02955880224154443,0.16021984803496553,0.23111172096338664,0.10896637770309138
11026,0.26236426446749106,0.15456609417478032,0.13976194237515863,0.18108892829640222,0.26236426446749106,0.1308313923202431
11027,-0.09431067947124129,0.15786839749397283,0.058268908123975824,0.15984420832066693,-0.020202707317519466,0.12415625440394348
11028,-0.030459207484708574,0.1908412815687681,-0.07257069283483537,0.1939058125422429,-0.08338160893905101,0.1644890354130362
